512
0 80
80 0
0 82
82 0
0 105
105 0
0 116
116 0
0 125
125 0
0 179
179 0
0 183
183 0
0 287
287 0
0 332
332 0
0 354
354 0
0 466
466 0
0 488
488 0
0 490
490 0
1 57
57 1
1 76
76 1
1 189
189 1
1 283
283 1
1 309
309 1
1 363
363 1
1 431
431 1
1 457
457 1
2 9
9 2
2 11
11 2
2 39
39 2
2 40
40 2
2 48
48 2
2 75
75 2
2 80
80 2
2 117
117 2
2 170
170 2
2 193
193 2
2 207
207 2
2 221
221 2
2 236
236 2
2 361
361 2
2 373
373 2
2 423
423 2
3 141
141 3
3 200
200 3
3 223
223 3
3 228
228 3
3 299
299 3
3 307
307 3
3 328
328 3
4 27
27 4
4 28
28 4
4 44
44 4
4 58
58 4
4 133
133 4
4 136
136 4
4 190
190 4
4 214
214 4
4 218
218 4
4 280
280 4
4 310
310 4
4 345
345 4
4 359
359 4
4 364
364 4
4 365
365 4
4 395
395 4
4 412
412 4
4 430
430 4
4 452
452 4
4 488
488 4
4 493
493 4
5 10
10 5
5 35
35 5
5 56
56 5
5 125
125 5
5 133
133 5
5 138
138 5
5 143
143 5
5 186
186 5
5 197
197 5
5 216
216 5
5 233
233 5
5 292
292 5
5 294
294 5
5 302
302 5
5 387
387 5
5 390
390 5
5 391
391 5
5 464
464 5
5 477
477 5
5 511
511 5
6 7
7 6
6 17
17 6
6 44
44 6
6 62
62 6
6 66
66 6
6 158
158 6
6 180
180 6
6 246
246 6
6 270
270 6
6 275
275 6
6 306
306 6
6 346
346 6
6 382
382 6
6 397
397 6
6 408
408 6
6 444
444 6
7 95
95 7
7 107
107 7
7 177
177 7
7 184
184 7
7 202
202 7
7 204
204 7
7 253
253 7
7 297
297 7
7 349
349 7
7 364
364 7
7 370
370 7
7 390
390 7
7 403
403 7
7 454
454 7
7 456
456 7
7 466
466 7
7 471
471 7
7 505
505 7
8 63
63 8
8 64
64 8
8 81
81 8
8 121
121 8
8 183
183 8
8 203
203 8
8 206
206 8
8 242
242 8
8 243
243 8
8 282
282 8
8 285
285 8
8 287
287 8
8 352
352 8
8 433
433 8
9 16
16 9
9 52
52 9
9 130
130 9
9 145
145 9
9 190
190 9
9 347
347 9
9 353
353 9
9 383
383 9
9 389
389 9
9 426
426 9
9 474
474 9
10 21
21 10
10 39
39 10
10 47
47 10
10 48
48 10
10 89
89 10
10 91
91 10
10 93
93 10
10 106
106 10
10 130
130 10
10 164
164 10
10 245
245 10
10 312
312 10
10 336
336 10
10 354
354 10
10 419
419 10
10 435
435 10
10 437
437 10
10 500
500 10
11 24
24 11
11 26
26 11
11 40
40 11
11 108
108 11
11 121
121 11
11 130
130 11
11 144
144 11
11 156
156 11
11 178
178 11
11 179
179 11
11 180
180 11
11 189
189 11
11 241
241 11
11 243
243 11
11 300
300 11
11 306
306 11
11 349
349 11
11 372
372 11
11 394
394 11
11 397
397 11
11 398
398 11
12 113
113 12
12 215
215 12
12 229
229 12
12 300
300 12
12 318
318 12
12 366
366 12
12 371
371 12
12 442
442 12
12 449
449 12
13 51
51 13
13 72
72 13
13 154
154 13
13 169
169 13
13 239
239 13
13 253
253 13
13 275
275 13
13 279
279 13
13 311
311 13
13 363
363 13
13 408
408 13
13 441
441 13
13 443
443 13
13 449
449 13
14 15
15 14
14 50
50 14
14 57
57 14
14 72
72 14
14 77
77 14
14 223
223 14
14 239
239 14
14 263
263 14
14 280
280 14
14 327
327 14
14 348
348 14
14 352
352 14
14 373
373 14
14 408
408 14
14 414
414 14
14 448
448 14
14 489
489 14
14 505
505 14
15 31
31 15
15 39
39 15
15 129
129 15
15 166
166 15
15 209
209 15
15 210
210 15
15 219
219 15
15 268
268 15
15 304
304 15
15 358
358 15
15 378
378 15
15 388
388 15
15 428
428 15
15 459
459 15
16 21
21 16
16 62
62 16
16 75
75 16
16 79
79 16
16 185
185 16
16 187
187 16
16 189
189 16
16 216
216 16
16 323
323 16
16 329
329 16
16 360
360 16
16 405
405 16
16 423
423 16
16 463
463 16
16 470
470 16
16 507
507 16
16 511
511 16
17 34
34 17
17 48
48 17
17 80
80 17
17 100
100 17
17 150
150 17
17 165
165 17
17 166
166 17
17 178
178 17
17 192
192 17
17 244
244 17
17 252
252 17
17 282
282 17
17 296
296 17
17 354
354 17
17 367
367 17
17 373
373 17
17 416
416 17
17 441
441 17
17 451
451 17
17 454
454 17
17 473
473 17
17 492
492 17
17 511
511 17
18 55
55 18
18 84
84 18
18 150
150 18
18 165
165 18
18 178
178 18
18 190
190 18
18 192
192 18
18 209
209 18
18 233
233 18
18 249
249 18
18 294
294 18
18 304
304 18
18 350
350 18
18 369
369 18
18 386
386 18
18 398
398 18
18 411
411 18
18 453
453 18
18 459
459 18
18 463
463 18
18 478
478 18
18 488
488 18
18 503
503 18
19 30
30 19
19 60
60 19
19 61
61 19
19 127
127 19
19 135
135 19
19 139
139 19
19 142
142 19
19 157
157 19
19 215
215 19
19 239
239 19
19 264
264 19
19 311
311 19
19 367
367 19
19 371
371 19
19 379
379 19
19 380
380 19
19 408
408 19
19 455
455 19
20 38
38 20
20 106
106 20
20 129
129 20
20 153
153 20
20 170
170 20
20 187
187 20
20 189
189 20
20 203
203 20
20 305
305 20
20 344
344 20
20 347
347 20
20 355
355 20
20 370
370 20
20 452
452 20
20 462
462 20
20 463
463 20
21 37
37 21
21 58
58 21
21 88
88 21
21 160
160 21
21 162
162 21
21 170
170 21
21 174
174 21
21 224
224 21
21 323
323 21
21 330
330 21
21 459
459 21
21 478
478 21
22 94
94 22
22 101
101 22
22 132
132 22
22 157
157 22
22 184
184 22
22 215
215 22
22 224
224 22
22 240
240 22
22 241
241 22
22 242
242 22
22 378
378 22
22 402
402 22
22 438
438 22
22 495
495 22
22 506
506 22
23 43
43 23
23 64
64 23
23 77
77 23
23 96
96 23
23 132
132 23
23 179
179 23
23 181
181 23
23 183
183 23
23 224
224 23
23 272
272 23
23 289
289 23
23 305
305 23
23 336
336 23
23 359
359 23
23 448
448 23
23 451
451 23
23 483
483 23
23 499
499 23
23 511
511 23
24 49
49 24
24 57
57 24
24 117
117 24
24 147
147 24
24 161
161 24
24 176
176 24
24 260
260 24
24 304
304 24
24 307
307 24
24 317
317 24
24 329
329 24
24 331
331 24
24 373
373 24
24 397
397 24
24 508
508 24
25 53
53 25
25 67
67 25
25 77
77 25
25 170
170 25
25 174
174 25
25 199
199 25
25 237
237 25
25 334
334 25
25 335
335 25
25 387
387 25
25 397
397 25
25 468
468 25
26 29
29 26
26 30
30 26
26 91
91 26
26 129
129 26
26 143
143 26
26 182
182 26
26 205
205 26
26 207
207 26
26 217
217 26
26 235
235 26
26 255
255 26
26 270
270 26
26 278
278 26
26 279
279 26
26 293
293 26
26 314
314 26
26 331
331 26
26 356
356 26
26 382
382 26
26 387
387 26
26 393
393 26
26 414
414 26
26 439
439 26
26 475
475 26
26 499
499 26
26 505
505 26
27 52
52 27
27 79
79 27
27 84
84 27
27 239
239 27
27 276
276 27
27 364
364 27
27 420
420 27
27 443
443 27
27 489
489 27
28 51
51 28
28 52
52 28
28 137
137 28
28 143
143 28
28 198
198 28
28 200
200 28
28 231
