64
0 3
3 0
0 6
6 0
0 50
50 0
0 59
59 0
0 62
62 0
1 11
11 1
1 28
28 1
1 41
41 1
1 52
52 1
1 53
53 1
1 59
59 1
2 4
4 2
2 11
11 2
2 24
24 2
2 28
28 2
2 36
36 2
2 53
53 2
3 5
5 3
3 14
14 3
3 24
24 3
3 35
35 3
3 36
36 3
3 39
39 3
3 40
40 3
3 44
44 3
3 59
59 3
4 14
14 4
4 18
18 4
4 55
55 4
4 62
62 4
5 17
17 5
5 18
18 5
5 19
19 5
5 27
27 5
5 34
34 5
5 59
59 5
5 62
62 5
6 9
9 6
6 15
15 6
6 16
16 6
6 56
56 6
6 58
58 6
6 63
63 6
7 8
8 7
7 15
15 7
7 16
16 7
7 17
17 7
7 26
26 7
7 27
27 7
7 41
41 7
7 51
51 7
7 53
53 7
7 54
54 7
8 17
17 8
8 25
25 8
8 56
56 8
9 16
16 9
9 27
27 9
9 33
33 9
9 55
55 9
9 57
57 9
9 59
59 9
10 28
28 10
10 32
32 10
10 36
36 10
10 50
50 10
11 21
21 11
11 23
23 11
11 42
42 11
11 55
55 11
11 60
60 11
12 46
46 12
12 50
50 12
13 16
16 13
13 27
27 13
13 29
29 13
13 41
41 13
13 46
46 13
14 17
17 14
14 19
19 14
14 21
21 14
14 25
25 14
14 34
34 14
14 45
45 14
14 50
50 14
15 19
19 15
15 23
23 15
15 53
53 15
15 57
57 15
15 58
58 15
16 22
22 16
16 44
44 16
17 18
18 17
17 19
19 17
17 22
22 17
17 31
31 17
17 44
44 17
17 52
52 17
17 53
53 17
17 55
55 17
18 24
24 18
18 36
36 18
18 54
54 18
19 42
42 19
20 21
21 20
20 22
22 20
20 30
30 20
20 34
34 20
20 36
36 20
20 63
63 20
21 22
22 21
21 39
39 21
22 23
23 22
22 25
25 22
22 34
34 22
22 36
36 22
22 39
39 22
22 47
47 22
23 38
38 23
23 46
46 23
23 52
52 23
24 31
31 24
24 33
33 24
25 27
27 25
25 29
29 25
25 48
48 25
25 61
61 25
26 28
28 26
26 37
37 26
26 38
38 26
26 52
52 26
26 62
62 26
27 40
40 27
27 42
42 27
27 50
50 27
27 55
55 27
27 60
60 27
27 62
62 27
28 32
32 28
28 34
34 28
28 50
50 28
28 51
51 28
28 55
55 28
29 33
33 29
29 37
37 29
29 44
44 29
29 45
45 29
29 59
59 29
30 31
31 30
30 32
32 30
30 43
43 30
30 52
52 30
30 55
55 30
30 56
56 30
31 32
32 31
31 41
41 31
31 47
47 31
32 39
39 32
32 43
43 32
32 54
54 32
33 35
35 33
33 37
37 33
33 48
48 33
33 56
56 33
33 57
57 33
34 62
62 34
36 39
39 36
36 45
45 36
36 55
55 36
37 42
42 37
37 44
44 37
37 47
47 37
37 54
54 37
37 55
55 37
38 43
43 38
38 48
48 38
38 49
49 38
38 54
54 38
39 53
53 39
40 62
62 40
41 58
58 41
41 59
59 41
41 63
63 41
42 43
43 42
42 46
46 42
43 44
44 43
43 49
49 43
43 58
58 43
44 49
49 44
44 55
55 44
44 62
62 44
45 46
46 45
45 51
51 45
45 56
56 45
45 61
61 45
46 49
49 46
46 53
53 46
46 58
58 46
47 49
49 47
47 51
51 47
47 58
58 47
47 60
60 47
47 63
63 47
48 53
53 48
49 51
51 49
49 52
52 49
51 62
62 51
52 56
56 52
52 59
59 52
53 56
56 53
54 56
56 54
56 62
62 56
57 62
62 57
