32
0 3
3 0
0 12
12 0
0 13
13 0
0 21
21 0
0 31
31 0
1 13
13 1
1 31
31 1
2 10
10 2
2 16
16 2
2 27
27 2
3 6
6 3
3 20
20 3
3 29
29 3
4 9
9 4
4 24
24 4
4 25
25 4
4 26
26 4
5 16
16 5
5 29
29 5
6 8
8 6
6 12
12 6
6 17
17 6
7 14
14 7
7 16
16 7
7 22
22 7
8 25
25 8
9 19
19 9
9 20
20 9
9 26
26 9
9 29
29 9
10 16
16 10
10 29
29 10
11 24
24 11
12 13
13 12
12 17
17 12
13 24
24 13
14 28
28 14
15 18
18 15
15 20
20 15
16 17
17 16
16 24
24 16
18 20
20 18
18 28
28 18
19 26
26 19
20 31
31 20
21 24
24 21
21 26
26 21
22 31
31 22
23 29
29 23
23 31
31 23
25 29
29 25
27 31
31 27
30 31
31 30
