39 152
0 1
0 4
0 3
1 0
1 2
1 3
2 1
2 4
2 15
2 16
2 3
2 12
3 0
3 1
3 2
3 15
4 0
4 2
4 5
4 6
4 7
4 8
5 4
5 16
5 19
5 6
5 7
5 8
6 4
6 5
6 22
6 7
7 4
7 5
7 6
7 26
7 20
7 36
8 4
8 5
8 23
8 37
9 10
9 13
9 11
9 14
10 9
10 11
10 12
11 9
11 10
11 13
11 14
12 2
12 10
12 15
13 9
13 11
13 14
14 9
14 11
14 13
14 22
15 2
15 3
15 12
16 2
16 5
16 17
17 16
17 19
17 23
18 19
18 21
18 22
18 23
18 24
19 5
19 17
19 18
19 20
20 7
20 19
20 24
20 37
21 18
21 25
21 26
21 27
21 28
21 29
21 30
22 6
22 14
22 18
23 8
23 17
23 18
24 18
24 20
24 30
25 21
25 31
25 32
25 33
25 34
25 35
25 30
26 7
26 21
26 32
27 21
27 33
27 36
28 21
28 34
28 37
29 21
29 35
29 38
30 21
30 24
30 25
30 38
31 25
31 35
32 25
32 26
32 36
33 25
33 27
33 35
34 25
34 28
34 38
35 25
35 29
35 31
35 33
36 7
36 27
36 32
36 38
37 8
37 20
37 28
37 38
38 29
38 30
38 34
38 36
38 37
