46 180
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0 1
0 3
0 4
0 5
0 6
1 0
1 2
2 1
2 30
2 5
2 32
3 0
3 7
3 8
3 6
4 0
4 6
4 35
4 34
5 0
5 2
5 30
5 33
5 31
6 0
6 3
6 4
6 33
6 8
6 35
7 3
7 9
7 11
7 35
8 3
8 6
8 10
8 34
9 7
9 10
9 12
10 8
10 9
10 11
11 7
11 10
11 12
11 36
12 9
12 11
12 14
12 16
13 14
13 16
13 17
14 12
14 13
14 15
15 14
15 16
15 37
16 12
16 13
16 15
16 36
17 13
17 21
17 39
18 19
18 23
18 24
18 25
19 18
19 20
19 21
19 22
20 19
20 24
20 25
20 41
20 42
21 17
21 19
21 38
21 37
22 19
22 38
22 25
22 42
23 18
23 26
23 27
23 24
23 28
24 18
24 20
24 23
24 43
24 25
24 28
24 42
24 44
25 18
25 20
25 22
25 24
25 41
25 40
26 23
26 27
26 28
27 23
27 26
27 29
28 23
28 24
28 26
28 43
28 29
28 44
29 27
29 28
29 45
29 44
30 2
30 5
30 31
30 32
31 5
31 30
32 2
32 30
32 33
33 5
33 6
33 32
33 34
34 4
34 8
34 33
34 35
35 4
35 6
35 7
35 34
36 11
36 16
37 15
37 21
37 39
38 21
38 22
38 39
38 40
39 17
39 37
39 38
40 25
40 38
40 42
41 20
41 25
41 43
41 42
42 20
42 22
42 24
42 40
42 41
43 24
43 28
43 41
43 44
44 24
44 28
44 29
44 43
44 45
45 29
45 44
