24 102
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0 1
0 2
0 5
0 3
0 6
0 7
1 0
1 2
1 3
1 4
2 0
2 1
2 5
2 8
2 7
2 9
2 10
3 0
3 1
3 6
3 7
3 4
4 1
4 3
4 6
5 0
5 2
5 8
5 9
6 0
6 3
6 4
6 7
7 0
7 2
7 3
7 6
7 9
7 10
8 2
8 5
8 9
8 11
9 2
9 5
9 7
9 8
9 10
10 2
10 7
10 9
11 8
11 12
11 17
11 16
12 11
12 13
12 14
12 15
12 17
12 16
13 12
13 14
13 15
13 16
14 12
14 13
14 15
15 12
15 13
15 14
15 18
16 11
16 12
16 13
16 17
17 11
17 12
17 16
18 15
18 19
18 20
19 18
19 20
19 21
19 22
20 18
20 19
20 21
20 22
20 23
21 19
21 20
21 22
21 23
22 19
22 20
22 21
22 23
23 20
23 21
23 22
