44 88
4
4
4
4
6
7
4
8
6
4
4
4
5
4
4
6
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 18
0 19
0 20
1 0
1 2
1 3
1 21
2 1
2 22
2 23
2 24
3 1
3 4
3 25
3 26
4 3
4 5
5 4
5 6
5 7
5 8
6 5
6 27
6 28
6 29
7 5
8 5
8 9
9 8
9 10
9 11
9 30
10 9
10 31
10 32
10 33
11 9
11 12
11 34
11 35
12 11
12 13
12 17
13 12
13 14
13 36
13 37
14 13
14 15
14 38
14 39
15 14
15 16
16 15
16 17
16 40
16 41
17 16
17 12
17 42
17 43
18 0
19 0
20 0
21 1
22 2
23 2
24 2
25 3
26 3
27 6
28 6
29 6
30 9
31 10
32 10
33 10
34 11
35 11
36 13
37 13
38 14
39 14
40 16
41 16
42 17
43 17
