45 194
0 1
0 2
0 4
0 5
1 0
1 2
1 3
2 0
2 1
2 4
2 6
3 1
3 25
3 26
3 27
3 29
4 0
4 2
4 7
4 6
4 8
5 0
5 44
5 6
5 28
6 2
6 4
6 5
6 8
6 29
6 33
7 4
7 9
7 10
7 8
7 11
8 4
8 6
8 7
8 31
9 7
9 10
9 12
9 13
9 11
10 7
10 9
10 12
10 14
11 7
11 9
11 14
11 37
12 9
12 10
12 15
12 14
12 16
13 9
13 32
13 34
13 36
13 37
14 10
14 11
14 12
14 16
14 35
14 39
15 12
15 17
15 18
15 19
15 16
16 12
16 14
16 15
16 19
16 42
16 37
16 39
17 15
17 18
17 20
17 19
18 15
18 17
18 20
19 15
19 16
19 17
19 39
20 17
20 18
20 21
21 20
21 22
21 23
22 21
22 24
22 23
23 21
23 22
23 24
24 22
24 23
24 43
25 3
25 26
25 27
25 28
25 29
26 3
26 25
26 27
26 30
27 3
27 25
27 26
27 30
27 31
28 5
28 25
28 29
29 3
29 6
29 25
29 28
29 44
30 26
30 27
30 32
30 31
30 33
31 8
31 27
31 30
31 33
32 13
32 30
32 34
32 33
32 35
33 6
33 30
33 31
33 32
34 13
34 32
34 36
34 35
35 14
35 32
35 34
35 37
36 13
36 34
36 38
36 37
36 39
37 11
37 13
37 16
37 35
37 36
37 39
38 36
38 40
38 41
38 42
38 39
39 14
39 16
39 19
39 36
39 37
39 38
39 42
40 38
40 41
40 43
40 42
41 38
41 40
41 43
42 16
42 38
42 39
42 40
43 24
43 40
43 41
44 5
44 29
