41 84
4
4
4
4
4
6
5
4
4
4
4
5
4
6
4
4
4
5
6
6
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 22
0 23
0 24
1 0
1 2
1 3
1 25
2 1
2 26
2 27
2 28
3 1
3 4
3 29
3 30
4 3
4 5
4 6
5 4
6 4
6 7
6 31
7 6
7 8
7 21
8 7
8 9
8 32
9 8
9 10
9 33
10 9
10 11
10 20
11 10
11 12
11 34
12 11
12 13
12 14
13 12
14 12
14 15
14 16
14 35
15 14
15 16
15 36
15 37
16 15
16 14
16 17
16 38
17 16
17 18
17 19
18 17
19 17
20 10
20 21
20 39
21 20
21 7
21 40
22 0
23 0
24 0
25 1
26 2
27 2
28 2
29 3
30 3
31 6
32 8
33 9
34 11
35 14
36 15
37 15
38 16
39 20
40 21
