44 94
4
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
4
8
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 21
0 22
0 23
1 0
1 2
1 10
1 24
2 1
2 3
2 25
2 26
3 2
3 4
3 27
3 28
4 3
4 5
4 9
4 20
5 4
5 6
5 29
5 30
6 5
6 7
6 31
6 32
7 6
7 8
7 33
7 34
8 7
8 9
8 35
8 36
9 8
9 4
9 10
9 37
10 9
10 1
10 11
10 38
11 10
11 12
11 39
11 40
12 11
12 13
12 20
13 12
13 14
13 41
14 13
14 15
14 42
15 14
15 16
15 19
16 15
16 17
17 16
17 18
18 17
19 15
19 20
19 43
20 19
20 12
20 4
21 0
22 0
23 0
24 1
25 2
26 2
27 3
28 3
29 5
30 5
31 6
32 6
33 7
34 7
35 8
36 8
37 9
38 10
39 11
40 11
41 13
42 14
43 19
