40 168
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0 1
0 2
0 26
0 18
0 27
1 0
1 2
1 3
2 0
2 1
2 13
2 15
3 1
3 28
3 15
3 16
3 29
4 5
4 10
4 11
4 9
4 12
5 4
5 6
5 7
5 8
5 9
6 5
6 29
6 7
6 11
7 5
7 6
7 11
8 5
8 34
8 9
8 35
8 24
9 4
9 5
9 8
9 12
9 23
9 25
10 4
10 20
10 21
10 22
10 11
11 4
11 6
11 7
11 10
11 19
12 4
12 9
12 24
12 25
13 2
13 14
13 28
13 29
14 13
14 15
14 16
14 17
14 18
15 2
15 3
15 14
15 16
15 30
16 3
16 14
16 15
17 14
17 31
17 33
18 0
18 14
18 39
18 27
18 30
19 11
19 20
19 24
19 25
20 10
20 19
20 21
20 22
20 23
20 24
21 10
21 20
21 28
21 22
22 10
22 20
22 21
23 9
23 20
23 34
23 35
23 24
24 8
24 12
24 19
24 20
24 23
24 25
25 9
25 12
25 19
25 24
26 0
26 32
26 36
26 27
26 30
27 0
27 18
27 26
27 36
27 37
27 30
28 3
28 13
28 21
29 3
29 6
29 13
30 15
30 18
30 26
30 27
30 36
30 38
31 17
31 32
31 34
32 26
32 31
32 33
33 17
33 32
33 35
34 8
34 23
34 31
35 8
35 23
35 33
36 26
36 27
36 30
36 37
36 38
37 27
37 36
37 39
38 30
38 36
38 39
39 18
39 37
39 38
