41 86
4
8
4
4
4
4
4
5
5
4
6
4
5
5
4
4
6
4
4
4
4
4
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 25
0 26
0 27
1 0
1 2
2 1
2 3
2 24
3 2
3 4
3 28
4 3
4 5
4 29
5 4
5 6
5 23
6 5
6 7
6 30
7 6
7 8
8 7
8 9
8 31
9 8
9 10
9 11
10 9
11 9
11 12
11 22
12 11
12 13
13 12
13 14
13 15
14 13
14 32
14 33
14 34
15 13
15 16
15 17
16 15
17 15
17 18
17 22
18 17
18 19
18 35
19 18
19 20
19 36
20 19
20 21
20 37
21 20
21 22
21 38
22 21
22 17
22 11
23 5
23 24
23 39
24 23
24 2
24 40
25 0
26 0
27 0
28 3
29 4
30 6
31 8
32 14
33 14
34 14
35 18
36 19
37 20
38 21
39 23
40 24
