41 84
4
4
4
4
4
4
4
5
4
6
5
4
4
5
4
6
4
4
4
4
6
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 24
1 0
1 2
2 1
2 3
2 23
3 2
3 4
3 25
4 3
4 5
4 26
5 4
5 6
5 27
6 5
6 7
6 23
7 6
7 8
7 28
8 7
8 9
8 10
9 8
10 8
10 11
10 29
11 10
11 12
11 30
11 31
12 11
12 13
12 32
12 33
13 12
13 14
13 34
14 13
14 15
14 16
15 14
16 14
16 17
16 22
17 16
17 18
17 35
18 17
18 19
18 36
19 18
19 20
19 21
20 19
20 37
21 19
21 22
21 38
22 21
22 16
22 39
23 6
23 2
23 40
24 0
25 3
26 4
27 5
28 7
29 10
30 11
31 11
32 12
33 12
34 13
35 17
36 18
37 20
38 21
39 22
40 23
