44 180
0 1
0 3
0 4
0 5
0 6
1 0
1 2
2 1
2 7
2 4
2 5
2 20
3 0
3 7
3 5
3 8
3 9
4 0
4 2
5 0
5 2
5 3
5 21
5 22
6 0
6 8
6 21
7 2
7 3
7 15
7 17
8 3
8 6
8 20
9 3
9 34
9 17
10 11
10 18
10 13
10 19
11 10
11 12
11 13
11 14
12 11
12 18
12 13
12 23
13 10
13 11
13 12
14 11
14 24
14 25
14 19
14 26
15 7
15 16
16 15
17 7
17 9
17 34
17 37
17 22
18 10
18 12
19 10
19 14
19 24
19 25
19 23
20 2
20 8
20 21
21 5
21 6
21 20
22 5
22 17
22 34
22 39
23 12
23 19
23 24
23 26
24 14
24 19
24 23
24 29
24 25
24 42
24 26
25 14
25 19
25 24
25 29
25 30
25 42
25 26
26 14
26 23
26 24
26 25
26 42
27 28
27 35
27 36
27 38
27 41
28 27
28 29
28 30
28 31
28 32
28 33
29 24
29 25
29 28
30 25
30 28
30 32
30 33
31 28
31 38
31 32
31 43
32 28
32 30
32 31
32 33
32 43
33 28
33 30
33 32
33 43
34 9
34 17
34 22
34 35
35 27
35 34
35 36
35 37
35 38
35 39
35 40
36 27
36 35
36 37
36 38
36 41
37 17
37 35
37 36
38 27
38 31
38 35
38 36
38 40
39 22
39 35
39 41
40 35
40 38
40 43
40 41
41 27
41 36
41 39
41 40
42 24
42 25
42 26
42 43
43 31
43 32
43 33
43 40
43 42
