49 102
4
4
4
4
4
5
6
6
4
4
5
4
6
4
4
5
4
4
4
4
4
4
5
4
4
4
5
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 28
0 29
0 30
1 0
1 2
1 9
2 1
2 3
2 31
3 2
3 4
3 32
4 3
4 5
4 8
5 4
5 6
5 7
6 5
7 5
8 4
8 9
8 33
9 8
9 1
9 10
10 9
10 11
10 34
11 10
11 12
11 13
12 11
13 11
13 14
13 15
13 35
14 13
14 36
14 37
14 38
15 13
15 16
15 39
16 15
16 17
16 27
17 16
17 18
17 40
18 17
18 19
18 41
19 18
19 20
19 42
20 19
20 21
20 27
21 20
21 22
21 43
21 44
22 21
22 23
22 26
23 22
23 24
23 45
24 23
24 25
24 46
25 24
25 26
25 47
26 25
26 22
27 20
27 16
27 48
28 0
29 0
30 0
31 2
32 3
33 8
34 10
35 13
36 14
37 14
38 14
39 15
40 17
41 18
42 19
43 21
44 21
45 23
46 24
47 25
48 27
