33 136
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0 1
0 4
0 2
0 3
1 0
1 2
1 3
2 0
2 1
2 3
3 0
3 1
3 2
3 4
3 5
4 0
4 3
4 5
5 3
5 4
5 7
6 7
6 8
6 9
7 5
7 6
7 8
7 9
8 6
8 7
8 9
8 10
8 11
9 6
9 7
9 8
9 10
9 12
9 11
10 8
10 9
10 12
10 11
11 8
11 9
11 10
11 12
11 13
12 9
12 10
12 11
12 13
12 14
13 11
13 12
13 16
13 14
14 12
14 13
14 16
14 15
15 14
15 16
15 17
15 18
16 13
16 14
16 15
16 17
16 18
17 15
17 16
17 18
17 19
17 20
18 15
18 16
18 17
18 19
18 20
19 17
19 18
19 20
19 21
20 17
20 18
20 19
20 21
21 19
21 20
21 23
21 22
22 21
22 23
22 24
22 25
23 21
23 22
23 24
24 22
24 23
24 25
24 31
24 32
25 22
25 24
25 31
25 32
26 27
26 28
26 29
27 26
27 28
27 29
27 30
28 26
28 27
28 29
28 30
29 26
29 27
29 28
29 32
29 30
30 27
30 28
30 29
30 32
31 24
31 25
31 32
32 24
32 25
32 29
32 30
32 31
