56 118
4
4
4
4
6
4
4
4
4
4
6
4
4
6
4
6
5
4
5
5
4
4
8
4
4
4
4
4
6
4
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 33
0 34
0 35
1 0
1 2
1 36
1 37
2 1
2 3
2 38
2 39
3 2
3 4
3 40
3 41
4 3
4 5
5 4
5 6
5 32
6 5
6 7
6 42
7 6
7 8
7 43
8 7
8 9
8 31
9 8
9 10
9 11
10 9
11 9
11 12
11 23
12 11
12 13
12 14
13 12
13 44
14 12
14 15
14 16
15 14
16 14
16 17
16 23
17 16
17 18
17 22
18 17
18 19
19 18
19 20
20 19
20 21
20 22
21 20
21 45
21 46
21 47
22 20
22 17
23 16
23 11
23 24
23 48
24 23
24 25
24 30
25 24
25 26
25 49
26 25
26 27
26 50
27 26
27 28
27 29
28 27
28 51
29 27
29 30
29 52
30 29
30 24
30 53
31 8
31 32
31 54
32 31
32 5
32 55
33 0
34 0
35 0
36 1
37 1
38 2
39 2
40 3
41 3
42 6
43 7
44 13
45 21
46 21
47 21
48 23
49 25
50 26
51 28
52 29
53 30
54 31
55 32
