47 100
4
4
5
4
6
4
4
4
4
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
6
5
4
8
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 28
0 29
0 30
1 0
1 2
1 31
1 32
2 1
2 3
2 26
3 2
3 4
3 5
4 3
5 3
5 6
5 23
6 5
6 7
6 33
7 6
7 8
7 22
8 7
8 9
8 34
9 8
9 10
9 17
10 9
10 11
10 35
10 36
11 10
11 12
11 16
12 11
12 13
12 37
13 12
13 14
13 38
14 13
14 15
14 39
15 14
15 16
15 40
16 15
16 11
16 41
17 9
17 18
17 22
18 17
18 19
18 42
19 18
19 20
19 43
20 19
20 21
20 44
21 20
21 22
21 45
22 21
22 17
22 7
23 5
23 24
23 25
24 23
25 23
25 26
26 25
26 2
26 27
27 26
27 46
28 0
29 0
30 0
31 1
32 1
33 6
34 8
35 10
36 10
37 12
38 13
39 14
40 15
41 16
42 18
43 19
44 20
45 21
46 27
