49 100
4
4
6
4
4
4
4
5
4
6
4
5
4
4
4
4
8
4
4
4
4
4
6
4
9
9
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 26
0 27
0 28
1 0
1 2
1 29
1 30
2 1
2 3
3 2
3 4
3 21
4 3
4 5
4 31
5 4
5 6
5 19
6 5
6 7
6 32
6 33
7 6
7 8
7 34
8 7
8 9
8 10
9 8
10 8
10 11
10 35
10 36
11 10
11 12
11 13
11 37
12 11
12 38
12 39
12 40
13 11
13 14
13 41
13 42
14 13
14 15
14 18
15 14
15 16
15 43
16 15
16 17
17 16
17 18
17 44
18 17
18 14
18 45
19 5
19 20
19 46
20 19
20 21
20 47
21 20
21 3
21 22
22 21
22 23
23 22
23 24
23 25
23 48
24 23
25 23
26 0
27 0
28 0
29 1
30 1
31 4
32 6
33 6
34 7
35 10
36 10
37 11
38 12
39 12
40 12
41 13
42 13
43 15
44 17
45 18
46 19
47 20
48 23
