50 102
4
4
4
4
5
4
6
5
4
4
6
6
4
4
6
5
4
4
6
4
4
4
4
4
10
4
4
6
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 28
0 29
0 30
1 0
1 2
1 31
1 32
2 1
2 3
2 4
2 26
3 2
3 33
3 34
3 35
4 2
4 5
4 36
5 4
5 6
5 7
6 5
7 5
7 8
7 26
8 7
8 9
8 37
8 38
9 8
9 10
9 11
10 9
11 9
11 12
12 11
12 13
12 39
12 40
13 12
13 14
13 15
14 13
15 13
15 16
15 41
16 15
16 17
16 42
16 43
17 16
17 18
17 44
17 45
18 17
18 19
19 18
19 20
19 25
20 19
20 21
20 46
21 20
21 22
21 47
22 21
22 23
22 48
23 22
23 24
23 25
24 23
25 23
25 19
25 49
26 7
26 2
26 27
27 26
28 0
29 0
30 0
31 1
32 1
33 3
34 3
35 3
36 4
37 8
38 8
39 12
40 12
41 15
42 16
43 16
44 17
45 17
46 20
47 21
48 22
49 25
