31 128
0 1
0 4
0 5
0 6
1 0
1 2
1 3
2 1
2 28
2 30
2 6
2 29
2 3
3 1
3 2
3 28
3 30
3 6
3 29
4 0
4 5
4 6
5 0
5 4
5 7
5 8
6 0
6 2
6 3
6 4
6 30
7 5
7 9
7 10
7 8
8 5
8 7
8 12
8 13
9 7
9 10
9 11
9 12
10 7
10 9
10 11
10 13
11 9
11 10
11 14
11 15
12 8
12 9
12 13
12 15
12 27
12 18
13 8
13 10
13 12
13 15
14 11
14 16
14 17
14 18
15 11
15 12
15 13
15 27
15 18
16 14
16 17
16 19
17 14
17 16
17 19
17 20
18 12
18 14
18 15
18 27
19 16
19 17
19 20
19 21
20 17
20 19
20 22
20 23
20 24
21 19
21 25
21 23
21 24
22 20
22 25
22 26
23 20
23 21
23 25
23 26
23 24
24 20
24 21
24 23
24 25
24 26
25 21
25 22
25 23
25 24
25 26
26 22
26 23
26 24
26 25
27 12
27 15
27 18
28 2
28 3
28 29
29 2
29 3
29 28
30 2
30 3
30 6
