38 120
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0 1
0 3
1 0
1 2
2 1
2 22
2 3
3 0
3 2
3 4
3 6
4 3
4 5
4 7
4 8
5 4
5 6
6 3
6 5
6 7
6 8
6 10
6 12
7 4
7 6
7 9
7 10
7 11
7 12
7 13
8 4
8 6
9 7
9 14
9 15
10 6
10 7
11 7
11 14
11 24
11 15
12 6
12 7
13 7
13 24
13 15
14 9
14 11
14 16
15 9
15 11
15 13
15 24
15 25
15 26
16 14
16 17
16 18
17 16
17 18
17 19
17 20
18 16
18 17
18 19
19 17
19 18
19 21
20 17
20 27
20 21
20 31
21 19
21 20
21 29
21 37
21 31
22 2
22 23
23 22
23 32
23 33
24 11
24 13
24 15
25 15
25 28
26 15
26 28
27 20
27 28
27 29
28 25
28 26
28 27
29 21
29 27
29 30
30 29
30 31
31 20
31 21
31 30
31 37
32 23
32 34
32 35
32 36
33 23
33 34
33 35
33 36
34 32
34 33
35 32
35 33
36 32
36 33
37 21
37 31
