38 140
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0 1
0 3
0 4
1 0
1 2
2 1
2 4
2 8
3 0
3 5
3 6
4 0
4 2
5 3
5 7
5 8
5 9
6 3
6 7
6 8
6 9
7 5
7 6
7 10
7 11
8 2
8 5
8 6
9 5
9 6
9 10
9 11
10 7
10 9
10 12
11 7
11 9
11 27
12 10
12 13
12 14
13 12
13 14
13 15
14 12
14 13
14 15
14 16
15 13
15 14
15 18
15 17
15 19
16 14
16 18
16 17
16 29
16 30
17 15
17 16
17 18
17 19
17 20
18 15
18 16
18 17
18 19
19 15
19 17
19 18
19 20
20 17
20 19
20 21
20 22
21 20
21 24
21 22
22 20
22 21
22 24
22 33
22 34
23 24
23 25
23 26
24 21
24 22
24 23
24 25
24 26
25 23
25 24
25 26
26 23
26 24
26 25
27 11
27 28
27 29
28 27
28 29
28 30
29 16
29 27
29 28
29 30
29 31
30 16
30 28
30 29
30 31
30 32
30 33
31 29
31 30
31 32
31 33
32 30
32 31
32 33
33 22
33 30
33 31
33 32
33 34
34 22
34 33
34 35
34 36
34 37
35 34
35 36
35 37
36 34
36 35
36 37
37 34
37 35
37 36
