37 158
0 1
0 2
0 3
0 36
1 0
1 2
1 3
2 0
2 1
2 3
2 36
3 0
3 1
3 2
3 6
3 36
4 5
4 8
4 9
5 4
5 6
5 7
6 3
6 5
6 36
6 7
7 5
7 6
7 9
7 36
7 11
8 4
8 10
8 9
8 11
9 4
9 7
9 8
9 11
10 8
10 12
10 13
11 7
11 8
11 9
12 10
12 13
12 14
13 10
13 12
13 14
14 12
14 13
14 15
14 16
15 14
15 17
15 18
15 16
16 14
16 15
16 17
16 20
17 15
17 16
17 18
17 19
18 15
18 17
18 19
18 20
18 21
19 17
19 18
19 22
19 20
20 16
20 18
20 19
20 21
21 18
21 20
21 22
21 25
22 19
22 21
22 23
22 24
22 25
23 22
23 24
23 26
23 25
24 22
24 23
24 27
24 28
24 29
24 26
24 30
25 21
25 22
25 23
25 26
25 30
26 23
26 24
26 25
26 30
26 32
27 24
27 28
27 29
27 31
27 32
27 33
28 24
28 27
28 29
28 31
29 24
29 27
29 28
29 34
30 24
30 25
30 26
30 32
30 33
31 27
31 28
31 35
31 34
31 32
31 33
32 26
32 27
32 30
32 31
32 33
33 27
33 30
33 31
33 32
33 35
33 34
34 29
34 31
34 33
34 35
35 31
35 33
35 34
36 0
36 2
36 3
36 6
36 7
