59 120
4
4
4
6
4
6
4
4
5
4
4
4
4
5
4
4
4
6
4
4
4
4
4
6
5
4
5
6
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 31
0 32
0 33
1 0
1 2
1 34
1 35
2 1
2 3
2 22
2 36
3 2
3 4
4 3
4 5
4 6
5 4
6 4
6 7
6 9
7 6
7 8
8 7
9 6
9 10
9 37
10 9
10 11
10 21
11 10
11 12
11 13
12 11
12 38
12 39
12 40
13 11
13 14
13 19
14 13
14 15
14 16
14 41
15 14
15 42
15 43
15 44
16 14
16 17
16 45
16 46
17 16
17 18
18 17
18 47
18 48
18 49
19 13
19 20
19 21
20 19
20 50
20 51
20 52
21 19
21 10
21 53
22 2
22 23
22 24
23 22
24 22
24 25
24 54
25 24
25 26
25 30
26 25
26 27
27 26
27 28
28 27
28 29
28 30
29 28
29 55
29 56
29 57
30 28
30 25
30 58
31 0
32 0
33 0
34 1
35 1
36 2
37 9
38 12
39 12
40 12
41 14
42 15
43 15
44 15
45 16
46 16
47 18
48 18
49 18
50 20
51 20
52 20
53 21
54 24
55 29
56 29
57 29
58 30
