44 90
4
4
5
5
4
4
4
4
5
4
4
4
4
4
4
6
4
4
4
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
0 1
0 20
0 21
0 22
1 0
1 2
1 23
1 24
2 1
2 3
2 18
3 2
3 4
4 3
4 5
4 25
5 4
5 6
5 18
6 5
6 7
6 8
6 26
7 6
7 27
7 28
7 29
8 6
8 9
8 30
8 31
9 8
9 10
9 32
9 33
10 9
10 11
10 17
11 10
11 12
11 34
12 11
12 13
12 35
13 12
13 14
13 36
14 13
14 15
14 17
15 14
15 16
16 15
16 37
16 38
16 39
17 14
17 10
17 40
18 5
18 2
18 19
19 18
19 41
19 42
19 43
20 0
21 0
22 0
23 1
24 1
25 4
26 6
27 7
28 7
29 7
30 8
31 8
32 9
33 9
34 11
35 12
36 13
37 16
38 16
39 16
40 17
41 19
42 19
43 19
